tweetid,root_tweetid,link_count
552838287929663489,552838287929663489,10
552838568717344769,552838568717344769,10
552839869387399168,552839869387399168,10
552845250268766209,552845250268766209,10
552845267289247744,552845267289247744,10
552846811359350788,552846811359350788,10
552847230693310466,552847230693310466,10
552850092806258690,552850092806258690,10
552850603714826241,552850603714826241,10
552980714610634753,552980714610634753,10
552983966932688897,552983966932688897,10
553100996855885824,553100996855885824,10
553106869615472640,553106869615472640,10
553116528074575872,553116528074575872,10
553119235904643072,553119235904643072,10
553127546129117184,553127546129117184,10
553127899033640960,553127899033640960,10
553131566172737536,553131566172737536,10
553137557601812480,553137557601812480,10
553139058827096064,553139058827096064,10
553145759961714688,553145759961714688,10
553151700950065152,553151700950065152,10
553159439457341442,553159439457341442,10
553161476928978944,553161476928978944,10
553163862707818496,553163862707818496,10
553165538499641344,553165538499641344,10
553171877464920064,553171877464920064,10
553173371043995648,553173371043995648,10
553174247506706432,553174247506706432,10
553174607604482048,553174607604482048,10
553175550231986177,553175550231986177,10
553177082566836225,553177082566836225,10
553187649943384064,553187649943384064,10
553188974811185152,553188974811185152,10
553192373728342016,553192373728342016,10
553194557316542465,553194557316542465,10
553196035133440000,553196035133440000,10
553204986474422273,553204986474422273,10
553206096131670016,553206096131670016,10
553209843939831809,553209843939831809,10
553210080829906945,553210080829906945,10
553215362058440704,553215362058440704,10
553222038379180032,553222038379180032,10
553224402012078081,553224402012078081,10
553229177055219713,553229177055219713,10
553233414145310720,553233414145310720,10
553482822221324288,553480876315901953,10
553484619426062336,553484619426062336,10
553487356733313024,553487356733313024,10
553499806883381249,553499806883381249,10
553502749498036224,553502749498036224,10
553514329166061568,553514329166061568,10
553517053110657024,553517053110657024,10
553530513580118016,553530513580118016,10
553531783992868864,553531783992868864,10
553536358950916096,553536358950916096,10
553543144172969984,553543144172969984,10
553555156391186432,553555156391186432,10
553566829273423872,553566829273423872,10
553573166116012032,553573166116012032,10
553573432554979328,553573432554979328,10
553581501422788608,553581501422788608,10
553582251616010240,553582251616010240,10
553589469849583616,553589469849583616,10
553590750701551616,553590750701551616,10
553591303582523392,553591303582523392,10
553591411602640896,553591411602640896,10
553591653647138816,553591653647138816,10
552784526955806720,552784526955806720,10
552785443813457921,552785443813457921,10
552786361758265344,552786361758265344,10
552788886355996672,552788886355996672,10
552792271243210754,552792271243210754,10
552793107813498880,552792271243210754,10
552793552376569857,552793552376569857,10
552799317602615297,552799317602615297,10
552799640488517632,552799640488517632,10
552801958428700672,552801958428700672,10
552813461953323008,552813461953323008,10
552814494381256704,552814494381256704,10
552821287933202435,552821287933202435,10
552821475066281984,552821475066281984,10
552984347754897409,552984347754897409,10
553478142791548928,553478142791548928,10
553484760233017344,553484760233017344,10
553508098825261056,553508098825261056,10
553531971457265664,553531971457265664,10
553536269972942849,553536269972942849,10
553552293371871233,553552293371871233,10
553575232867672064,553575232867672064,10
553586781355278336,553586781355278336,10
553586897168392192,553586897168392192,10
553588913747808256,553588913747808256,10
553590529548886016,553590529548886016,10
552801028262096896,552801028262096896,9
552801839167442944,552801724898226176,9
552802011733716992,552802011733716992,9
552802117908697088,552802117908697088,9
552802515969138688,552802515969138688,9
552803431702749184,552803431702749184,9
552804769241526272,552804769241526272,9
552821556490297344,552806610490646528,9
552806890498191361,552806890498191361,9
552807236339507200,552807236339507200,9
552809336360419329,552809336360419329,9
552810032765497345,552810032765497345,9
552811772038881280,552811772038881280,9
552814566594576386,552814566594576386,9
552867761324453889,552814770542628865,9
552817688754810880,552815122897727488,9
552817151112142848,552817151112142848,9
552817391181103104,552817391181103104,9
552818334643658752,552818334643658752,9
552821282447040513,552821282447040513,9
552821437678223361,552821437678223361,9
552822450824962048,552822450824962048,9
552823186966855680,552823186966855680,9
552824742097719296,552824742097719296,9
552826992509599744,552826992509599744,9
552827606715076608,552827606715076608,9
552832937880985600,552828811344359425,9
552831107985858560,552831107985858560,9
552831266945794048,552831266945794048,9
552831974784905216,552831974784905216,9
552833432540430337,552833432540430337,9
552847773566238720,552834842837409793,9
552837499937378305,552837499937378305,9
552838134627860480,552838134627860480,9
552841287670308865,552841287670308865,9
552841460681572352,552841460681572352,9
552842580929826816,552842580929826816,9
552842837516386304,552842837516386304,9
552855907755765760,552849797892542464,9
552978030935941120,552978030935941120,9
552978972963643392,552978972963643392,9
552979420227842048,552979420227842048,9
552979992603533312,552979992603533312,9
552981296839131136,552981296839131136,9
553097004138913792,553097004138913792,9
553100922268942336,553100922268942336,9
553110780745629696,553110780745629696,9
553113938091462656,553113938091462656,9
553115926531674112,553115926531674112,9
553119437575188480,553117623568068608,9
553118384540643328,553118384540643328,9
553125301090525185,553125301090525185,9
553134790925619201,553134790925619201,9
553140461540343808,553140461540343808,9
553142344166301696,553142344166301696,9
553145422097969152,553145422097969152,9
553148926459920386,553148926459920386,9
553149253363576832,553149253363576832,9
553151670796820480,553151670796820480,9
553153073481535489,553153073481535489,9
553153731471364096,553153731471364096,9
553156573607251968,553156573607251968,9
553160898399834112,553160898399834112,9
553165418639413248,553165418639413248,9
553166766977740801,553166766977740801,9
553168792017457154,553168792017457154,9
553182566564757504,553182566564757504,9
553186577850335232,553186577850335232,9
553187683510812672,553187683510812672,9
553193480319942656,553193480319942656,9
553197197618339841,553197197618339841,9
553200115079712768,553200115079712768,9
553206304396038145,553206304396038145,9
553208762291339265,553208762291339265,9
553209232712294401,553209232712294401,9
553219047048105985,553219047048105985,9
553226059836297216,553226059836297216,9
553473629854646272,553473629854646272,9
553480333954678784,553480333954678784,9
553485654030446592,553485654030446592,9
553486601146617856,553486601146617856,9
553522808417157120,553522808417157120,9
553534934447824896,553534934447824896,9
553536532960010240,553536532960010240,9
553540131756732416,553540131756732416,9
553545782050045952,553545782050045952,9
553555389611274240,553555389611274240,9
553562446456422402,553562446456422402,9
553566279953842176,553566279953842176,9
553570659805454336,553570659805454336,9
553570818031374336,553570818031374336,9
553571432475951105,553571432475951105,9
553585862987235328,553585862987235328,9
553590273952215040,553590273952215040,9
553591317478264832,553591317478264832,9
553592040374947840,553592040374947840,9
553592081483321346,553592081483321346,9
552788945017516032,552788945017516032,9
552795773180858368,552795773180858368,9
552799062421164032,552799062421164032,9
552802128688078848,552802128688078848,9
552804839886184448,552804839886184448,9
552825753264717824,552825753264717824,9
552829580579323904,552829580579323904,9
552981833189969921,552981833189969921,9
553118198741356544,553118198741356544,9
553141732452626432,553141732452626432,9
553184958958022657,553184958958022657,9
553185370108878849,553185370108878849,9
553471987411324929,553471987411324929,9
553475729187680258,553475729187680258,9
553484780093050880,553484780093050880,9
553488054640340992,553488054640340992,9
553502180666531840,553502180666531840,9
553502311872733184,553502311872733184,9
553503909692841984,553503909692841984,9
553535862911541248,553535862911541248,9
553542442373619712,553542442373619712,9
553546029212389376,553546029212389376,9
553548567420628992,553548567420628992,9
553549686129561600,553549686129561600,9
553553724548059137,553553724548059137,9
553566026030272512,553566026030272512,9
553575984054951936,553575984054951936,9
553589285342175232,553589285342175232,9
552784600502915072,552784600502915072,8
552784898743099392,552784898743099392,8
552786299875520512,552786299875520512,8
552790695036321793,552790695036321793,8
552795953301045248,552795953301045248,8
552799100715167744,552799100715167744,8
552801724898226176,552801724898226176,8
552808361935515648,552802011733716992,8
552804198161854464,552804198161854464,8
